time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
5.392842,-0.758170004412,-0.646572902094,-0.24313595488,0.92690789108,-3.03574797923,-0.425296173441,-0.548014636472,0.40000000596,1.22948560149,-0.228179642198,-1.02431567111,0.848674870898,-2.07317503483,-0.57485930026,2.49003431393,0.0
5.394905,-0.758170004412,-0.646572902094,-0.24313595488,0.927291386277,-3.03536448403,-0.424912678244,-0.548398131669,0.0,1.22948560149,-0.227412651804,-1.02431567111,0.848291375701,-2.07355853002,-0.576393281048,2.49003431393,0.0
5.404125,-0.758170004412,-0.646572902094,-0.243519450077,0.927291386277,-3.03536448403,-0.424912678244,-0.548398131669,0.0,1.22948560149,-0.227412651804,-1.02431567111,0.848291375701,-2.07355853002,-0.576393281048,2.49003431393,0.0
5.413901,-0.7597039852,-0.646956397291,-0.24313595488,0.927291386277,-3.03613147442,-0.425679668638,-0.548398131669,0.0,1.22910210629,-0.227029156607,-1.02393217591,0.848291375701,-2.07317503483,-0.576009785851,2.49003431393,0.0
5.424189,-0.758936994806,-0.646189406897,-0.244286440471,0.92690789108,-3.03536448403,-0.425679668638,-0.548014636472,0.0,1.22910210629,-0.227412651804,-1.02469916631,0.848674870898,-2.07394202522,-0.575626290654,2.49080130433,0.0
5.433971,-0.758936994806,-0.646189406897,-0.244286440471,0.92690789108,-3.03536448403,-0.425679668638,-0.548014636472,0.0,1.22910210629,-0.227412651804,-1.02469916631,0.848674870898,-2.07394202522,-0.575626290654,2.49080130433,0.0
5.443599,-0.759320490003,-0.646189406897,-0.244286440471,0.927291386277,-3.03459749363,-0.424912678244,-0.54954861726,0.0,1.22986909669,-0.227412651804,-1.02469916631,0.848291375701,-2.07355853002,-0.575626290654,2.49041780913,0.0
5.453189,-0.758553499609,-0.646956397291,-0.24313595488,0.927674881474,-3.03498098883,-0.424529183047,-0.548014636472,0.0,1.22910210629,-0.227029156607,-1.0254661567,0.849058366095,-2.07394202522,-0.57485930026,2.49003431393,0.0
5.464474,-0.759320490003,-0.646956397291,-0.243519450077,0.92690789108,-3.03536448403,-0.424912678244,-0.548014636472,0.0,1.22948560149,-0.227029156607,-1.02393217591,0.847907880504,-2.07317503483,-0.576009785851,2.49041780913,0.0
5.474241,-0.759320490003,-0.646956397291,-0.243519450077,0.92690789108,-3.03536448403,-0.424912678244,-0.548014636472,0.0,1.22948560149,-0.227029156607,-1.02393217591,0.847907880504,-2.07317503483,-0.576009785851,2.49041780913,0.0
5.484106,-0.758936994806,-0.6458059117,-0.243519450077,0.927291386277,-3.03536448403,-0.424529183047,-0.548398131669,0.0,1.22910210629,-0.227029156607,-1.02469916631,0.848291375701,-2.07355853002,-0.576009785851,2.49041780913,0.0
5.494254,-0.758936994806,-0.646189406897,-0.244286440471,0.927674881474,-3.03574797923,-0.425679668638,-0.548014636472,0.0,1.22910210629,-0.227796147001,-1.0254661567,0.848291375701,-2.07355853002,-0.575626290654,2.49003431393,0.0
5.503513,-0.758936994806,-0.646189406897,-0.244286440471,0.927674881474,-3.03574797923,-0.425679668638,-0.548014636472,0.0,1.22910210629,-0.227796147001,-1.0254661567,0.848291375701,-2.07355853002,-0.575626290654,2.49003431393,0.0
5.514726,-0.758936994806,-0.646189406897,-0.244286440471,0.928058376671,-3.03536448403,-0.424912678244,-0.548398131669,0.0,1.22948560149,-0.227412651804,-1.0250826615,0.848291375701,-2.07355853002,-0.575242795457,2.49003431393,0.0
5.523324,-0.758936994806,-0.646189406897,-0.244286440471,0.928058376671,-3.03536448403,-0.424912678244,-0.548398131669,0.0,1.22948560149,-0.227412651804,-1.0250826615,0.848291375701,-2.07355853002,-0.575242795457,2.49003431393,0.0
5.534217,-0.759320490003,-0.646572902094,-0.243519450077,0.92690789108,-3.03574797923,-0.424912678244,-0.548014636472,0.0,1.2287186111,-0.227796147001,-1.02469916631,0.848291375701,-2.07317503483,-0.57485930026,2.49041780913,0.0
5.544188,-0.759320490003,-0.646572902094,-0.243519450077,0.92690789108,-3.03574797923,-0.424912678244,-0.548014636472,0.0,1.2287186111,-0.227796147001,-1.02469916631,0.848291375701,-2.07317503483,-0.57485930026,2.49041780913,0.0
5.554437,-0.759320490003,-0.647339892488,-0.244286440471,0.92690789108,-3.03613147442,-0.424912678244,-0.548781626866,0.0,1.22910210629,-0.227412651804,-1.02431567111,0.848291375701,-2.07394202522,-0.57485930026,2.49118479953,0.0
5.563707,-0.758553499609,-0.647339892488,-0.244286440471,0.927674881474,-3.03613147442,-0.424912678244,-0.548781626866,0.0,1.22910210629,-0.227412651804,-1.02431567111,0.848291375701,-2.07394202522,-0.57485930026,2.49118479953,0.0
5.574286,-0.758553499609,-0.646189406897,-0.244286440471,0.927674881474,-3.03536448403,-0.424529183047,-0.548398131669,0.0,1.22948560149,-0.227412651804,-1.0254661567,0.848291375701,-2.07317503483,-0.575626290654,2.49041780913,0.0
5.584860,-0.7597039852,-0.646189406897,-0.243519450077,0.92690789108,-3.03574797923,-0.424912678244,-0.548398131669,0.0,1.23025259188,-0.227796147001,-1.0250826615,0.848674870898,-2.07432552042,-0.575242795457,2.49080130433,0.0
5.594115,-0.758553499609,-0.646189406897,-0.24313595488,0.92690789108,-3.03574797923,-0.424912678244,-0.548398131669,0.0,1.23025259188,-0.227796147001,-1.0250826615,0.848674870898,-2.07432552042,-0.575242795457,2.49080130433,0.0
5.603537,-0.758936994806,-0.647339892488,-0.243519450077,0.927674881474,-3.03498098883,-0.425296173441,-0.548014636472,0.0,1.22948560149,-0.227412651804,-1.0250826615,0.848674870898,-2.07317503483,-0.575626290654,2.49080130433,0.0
5.613424,-0.7597039852,-0.646572902094,-0.24313595488,0.92690789108,-3.03574797923,-0.424912678244,-0.547631141275,0.0,1.2287186111,-0.227412651804,-1.02469916631,0.848674870898,-2.07394202522,-0.575626290654,2.49041780913,0.0
5.624095,-0.758936994806,-0.646572902094,-0.244286440471,0.927291386277,-3.03574797923,-0.425679668638,-0.548014636472,0.0,1.22910210629,-0.22664566141,-1.02354868072,0.848291375701,-2.07355853002,-0.57485930026,2.49003431393,0.0
5.634515,-0.758170004412,-0.646572902094,-0.24313595488,0.92690789108,-3.03613147442,-0.424529183047,-0.548398131669,0.0,1.2287186111,-0.227412651804,-1.02469916631,0.848291375701,-2.07355853002,-0.57485930026,2.49041780913,0.0
5.643993,-0.758936994806,-0.646189406897,-0.24313595488,0.927291386277,-3.03459749363,-0.425296173441,-0.548014636472,0.0,1.2287186111,-0.227029156607,-1.02469916631,0.848291375701,-2.07394202522,-0.575626290654,2.49080130433,0.0
5.653735,-0.758936994806,-0.646189406897,-0.24313595488,0.927291386277,-3.03459749363,-0.425296173441,-0.548014636472,0.0,1.2287186111,-0.227029156607,-1.02469916631,0.848291375701,-2.07394202522,-0.575626290654,2.49080130433,0.0
5.664408,-0.759320490003,-0.646572902094,-0.243519450077,0.927674881474,-3.03498098883,-0.424529183047,-0.548014636472,0.0,1.22910210629,-0.227796147001,-1.02393217591,0.849058366095,-2.07355853002,-0.575626290654,2.49003431393,0.0
5.673737,-0.759320490003,-0.646572902094,-0.243519450077,0.927674881474,-3.03498098883,-0.424529183047,-0.548014636472,0.0,1.22910210629,-0.227796147001,-1.02393217591,0.849058366095,-2.07355853002,-0.575626290654,2.49003431393,0.0
5.683603,-0.759320490003,-0.646956397291,-0.24313595488,0.928058376671,-3.03498098883,-0.425296173441,-0.548014636472,0.0,1.22910210629,-0.227796147001,-1.02469916631,0.848674870898,-2.07355853002,-0.57485930026,2.49041780913,0.0
5.693464,-0.758936994806,-0.6458059117,-0.24313595488,0.927674881474,-3.03574797923,-0.425296173441,-0.547631141275,0.0,1.2287186111,-0.227029156607,-1.02354868072,0.847907880504,-2.07394202522,-0.57485930026,2.49041780913,0.0
5.704004,-0.758936994806,-0.646189406897,-0.244286440471,0.927674881474,-3.03574797923,-0.424912678244,-0.548014636472,0.0,1.22986909669,-0.227412651804,-1.02393217591,0.849058366095,-2.07355853002,-0.575626290654,2.49118479953,0.0
5.713964,-0.758936994806,-0.646572902094,-0.244286440471,0.927291386277,-3.03498098883,-0.425296173441,-0.548014636472,0.0,1.22986909669,-0.227412651804,-1.02431567111,0.848291375701,-2.07355853002,-0.575626290654,2.49041780913,0.0
5.724800,-0.759320490003,-0.646572902094,-0.244286440471,0.927674881474,-3.03574797923,-0.425679668638,-0.548014636472,0.0,1.22948560149,-0.227029156607,-1.02393217591,0.848291375701,-2.07355853002,-0.575626290654,2.49080130433,0.0
5.734252,-0.758936994806,-0.646189406897,-0.244286440471,0.927674881474,-3.03574797923,-0.424912678244,-0.547247646078,0.0,1.22910210629,-0.227412651804,-1.02469916631,0.847907880504,-2.07355853002,-0.57485930026,2.49080130433,0.0
5.743392,-0.758936994806,-0.646189406897,-0.244286440471,0.927674881474,-3.03574797923,-0.424912678244,-0.547247646078,0.0,1.22910210629,-0.227412651804,-1.02469916631,0.847907880504,-2.07355853002,-0.57485930026,2.49080130433,0.0
5.754422,-0.758936994806,-0.646956397291,-0.24313595488,0.92690789108,-3.03613147442,-0.424529183047,-0.548398131669,0.0,1.22910210629,-0.227412651804,-1.02469916631,0.847907880504,-2.07355853002,-0.574475805063,2.49003431393,0.0
5.763712,-0.758936994806,-0.646956397291,-0.24313595488,0.92690789108,-3.03613147442,-0.424529183047,-0.548398131669,0.0,1.22910210629,-0.227412651804,-1.02469916631,0.847907880504,-2.07355853002,-0.574475805063,2.49003431393,0.0
5.774599,-0.758553499609,-0.646956397291,-0.24313595488,0.927291386277,-3.03536448403,-0.42414568785,-0.548014636472,0.0,1.2283351159,-0.227796147001,-1.02431567111,0.849058366095,-2.07355853002,-0.575626290654,2.48965081874,0.0
5.784801,-0.758170004412,-0.646572902094,-0.244286440471,0.92690789108,-3.03421399844,-0.42414568785,-0.548398131669,0.0,1.2287186111,-0.228179642198,-1.0250826615,0.848291375701,-2.07279153963,-0.575626290654,2.49003431393,0.0
5.794722,-0.758936994806,-0.646572902094,-0.243519450077,0.92690789108,-3.03498098883,-0.424529183047,-0.547631141275,0.0,1.2287186111,-0.227796147001,-1.02469916631,0.848674870898,-2.07355853002,-0.575242795457,2.49080130433,0.0
5.804520,-0.758553499609,-0.646189406897,-0.244286440471,0.927291386277,-3.03574797923,-0.425296173441,-0.547247646078,0.0,1.2287186111,-0.227029156607,-1.0254661567,0.849058366095,-2.07355853002,-0.575626290654,2.49003431393,0.0
5.814515,-0.759320490003,-0.646189406897,-0.24313595488,0.927291386277,-3.03536448403,-0.425296173441,-0.547247646078,0.0,1.22948560149,-0.227412651804,-1.0258496519,0.847907880504,-2.07279153963,-0.575626290654,2.49080130433,0.0
5.824429,-0.759320490003,-0.646189406897,-0.24313595488,0.927291386277,-3.03536448403,-0.425296173441,-0.547247646078,0.0,1.22948560149,-0.227412651804,-1.0258496519,0.847907880504,-2.07279153963,-0.575626290654,2.49080130433,0.0
5.834423,-0.759320490003,-0.6458059117,-0.243519450077,0.927291386277,-3.03613147442,-0.424912678244,-0.548014636472,0.0,1.22986909669,-0.227412651804,-1.02469916631,0.848674870898,-2.07355853002,-0.574092309866,2.49080130433,0.0
5.844159,-0.758936994806,-0.646572902094,-0.244669935668,0.928058376671,-3.03651496962,-0.424912678244,-0.547631141275,0.0,1.22948560149,-0.227796147001,-1.02469916631,0.849058366095,-2.07432552042,-0.57485930026,2.49041780913,0.0
5.853774,-0.758936994806,-0.646572902094,-0.244669935668,0.928058376671,-3.03651496962,-0.424912678244,-0.547631141275,0.0,1.22948560149,-0.227796147001,-1.02469916631,0.849058366095,-2.07432552042,-0.57485930026,2.49041780913,0.0
5.863938,-0.758936994806,-0.646189406897,-0.24313595488,0.927291386277,-3.03498098883,-0.424912678244,-0.548398131669,0.0,1.2287186111,-0.228563137395,-1.0254661567,0.849058366095,-2.07317503483,-0.57485930026,2.49080130433,0.0
5.874602,-0.759320490003,-0.646572902094,-0.243519450077,0.927674881474,-3.03574797923,-0.425296173441,-0.548014636472,0.0,1.22948560149,-0.22664566141,-1.02469916631,0.847907880504,-2.07279153963,-0.575626290654,2.49080130433,0.0
5.884429,-0.758553499609,-0.646956397291,-0.243519450077,0.927291386277,-3.03574797923,-0.425296173441,-0.547631141275,0.0,1.22910210629,-0.227029156607,-1.02469916631,0.848291375701,-2.07355853002,-0.576009785851,2.49041780913,0.0
5.893423,-0.758553499609,-0.646956397291,-0.243519450077,0.927291386277,-3.03574797923,-0.425296173441,-0.547631141275,0.0,1.22910210629,-0.227029156607,-1.02469916631,0.848291375701,-2.07355853002,-0.576009785851,2.49041780913,0.0
5.904968,-0.758553499609,-0.647339892488,-0.243519450077,0.927291386277,-3.03498098883,-0.424529183047,-0.548014636472,0.0,1.2287186111,-0.22664566141,-1.0250826615,0.847907880504,-2.07317503483,-0.575626290654,2.49041780913,0.0
5.913223,-0.759320490003,-0.646189406897,-0.244286440471,0.92690789108,-3.03536448403,-0.424529183047,-0.548014636472,0.0,1.2287186111,-0.227029156607,-1.02431567111,0.847907880504,-2.07355853002,-0.575242795457,2.49118479953,0.0
5.923245,-0.758553499609,-0.6458059117,-0.244286440471,0.927291386277,-3.03498098883,-0.425296173441,-0.547247646078,0.0,1.22910210629,-0.227796147001,-1.0250826615,0.848291375701,-2.07355853002,-0.575242795457,2.49003431393,0.0
5.934140,-0.760087480397,-0.646189406897,-0.242752459683,0.927291386277,-3.03574797923,-0.424529183047,-0.548781626866,0.0,1.22948560149,-0.227412651804,-1.02469916631,0.847907880504,-2.07317503483,-0.574475805063,2.49041780913,0.0
5.943600,-0.758936994806,-0.646956397291,-0.243519450077,0.928058376671,-3.03613147442,-0.424912678244,-0.547631141275,0.0,1.22910210629,-0.227796147001,-1.02469916631,0.848291375701,-2.07355853002,-0.575626290654,2.49041780913,0.0
5.955082,-0.758936994806,-0.646572902094,-0.243519450077,0.928825367065,-3.03613147442,-0.424912678244,-0.547631141275,0.0,1.22910210629,-0.227412651804,-1.02469916631,0.848291375701,-2.07355853002,-0.57485930026,2.49003431393,0.0
5.964650,-0.759320490003,-0.646956397291,-0.24313595488,0.92690789108,-3.03574797923,-0.425296173441,-0.547631141275,0.0,1.22910210629,-0.227796147001,-1.0250826615,0.848291375701,-2.07317503483,-0.575242795457,2.49156829472,0.0
5.974276,-0.759320490003,-0.646956397291,-0.243519450077,0.927291386277,-3.03613147442,-0.424912678244,-0.548014636472,0.0,1.22910210629,-0.227796147001,-1.02469916631,0.848291375701,-2.07317503483,-0.575242795457,2.49156829472,0.0
5.984046,-0.759320490003,-0.646956397291,-0.243519450077,0.927291386277,-3.03613147442,-0.424912678244,-0.548014636472,0.0,1.2287186111,-0.227796147001,-1.02469916631,0.848291375701,-2.07432552042,-0.575242795457,2.49080130433,0.0
5.996296,-0.758936994806,-0.646572902094,-0.243519450077,0.927291386277,-3.03536448403,-0.424912678244,-0.548014636472,0.0,1.2283351159,-0.227412651804,-1.0250826615,0.847907880504,-2.07394202522,-0.57485930026,2.49003431393,0.0
6.003192,-0.758936994806,-0.646572902094,-0.243519450077,0.927291386277,-3.03536448403,-0.424912678244,-0.548014636472,0.0,1.2283351159,-0.227412651804,-1.0250826615,0.847907880504,-2.07394202522,-0.57485930026,2.49003431393,0.0
6.014141,-0.758936994806,-0.646572902094,-0.243519450077,0.926140900686,-3.03536448403,-0.425296173441,-0.548398131669,0.0,1.22910210629,-0.227412651804,-1.02431567111,0.848291375701,-2.07355853002,-0.575242795457,2.49041780913,0.0
6.023634,-0.758553499609,-0.646572902094,-0.244286440471,0.927291386277,-3.03574797923,-0.425296173441,-0.548781626866,0.0,1.2287186111,-0.227412651804,-1.02469916631,0.847907880504,-2.07317503483,-0.573708814669,2.49080130433,0.0
6.034443,-0.758553499609,-0.646572902094,-0.244286440471,0.927291386277,-3.03574797923,-0.425296173441,-0.548781626866,0.0,1.2287186111,-0.227412651804,-1.02469916631,0.847907880504,-2.07317503483,-0.573708814669,2.49080130433,0.0
6.044558,-0.7597039852,-0.646956397291,-0.24313595488,0.927291386277,-3.03536448403,-0.424912678244,-0.548781626866,0.0,1.22910210629,-0.227412651804,-1.0250826615,0.848291375701,-2.07355853002,-0.574475805063,2.49041780913,0.0
6.054340,-0.759320490003,-0.646572902094,-0.24313595488,0.927291386277,-3.03574797923,-0.424912678244,-0.548014636472,0.0,1.22910210629,-0.227029156607,-1.02469916631,0.848291375701,-2.07317503483,-0.574475805063,2.49041780913,0.0
6.063496,-0.759320490003,-0.646572902094,-0.24313595488,0.927291386277,-3.03574797923,-0.424912678244,-0.548014636472,0.0,1.22910210629,-0.227029156607,-1.02469916631,0.848291375701,-2.07317503483,-0.574475805063,2.49041780913,0.0
