time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
5.484747,-1.0001554737,-0.0697961258488,-0.17602429541,0.485504919366,-3.04111691198,-0.0145728174849,1.72457790078,8.0,0.827966130261,0.309864119153,-0.778878745049,0.0295291301668,-2.61467025295,-0.521553467881,1.6716555636,0.0
5.484924,-1.0001554737,-0.0697961258488,-0.17602429541,0.485504919366,-3.04111691198,-0.0145728174849,1.72457790078,8.0,0.827966130261,0.309864119153,-0.778878745049,0.0295291301668,-2.61467025295,-0.521553467881,1.6716555636,0.0
5.495076,-1.0001554737,-0.0694126306518,-0.176791285804,0.485121424169,-3.04111691198,-0.0145728174849,1.72534489117,12.0,0.827966130261,0.309480623956,-0.778878745049,0.0299126253638,-2.61467025295,-0.521553467881,1.6716555636,0.0
5.505087,-1.0005389689,-0.0697961258488,-0.176407790607,0.485121424169,-3.04034992159,-0.0157233030758,1.72496139598,12.0,0.827582635064,0.309097128759,-0.778111754655,0.0295291301668,-2.61467025295,-0.521936963078,1.6716555636,0.0
5.515020,-1.0005389689,-0.0697961258488,-0.176407790607,0.485121424169,-3.04034992159,-0.0145728174849,1.72496139598,12.0,0.827966130261,0.309480623956,-0.778495249852,0.0299126253638,-2.61543724334,-0.521936963078,1.6708885732,0.0
5.525081,-1.0005389689,-0.0701796210458,-0.176407790607,0.485504919366,-3.04188390238,-0.0145728174849,1.72457790078,12.0,0.827966130261,0.309480623956,-0.779262240246,0.0291456349698,-2.61505374815,-0.522320458275,1.6716555636,0.0
5.535081,-1.0005389689,-0.0697961258488,-0.176407790607,0.485504919366,-3.04150040718,-0.0149563126819,1.72496139598,12.0,0.827966130261,0.309097128759,-0.778495249852,0.0299126253638,-2.61543724334,-0.521553467881,1.6720390588,0.0
5.545025,-1.0005389689,-0.0701796210458,-0.176407790607,0.485504919366,-3.04150040718,-0.0149563126819,1.72419440558,12.0,0.828349625458,0.309480623956,-0.778111754655,0.0295291301668,-2.61467025295,-0.521936963078,1.6712720684,0.0
5.555070,-1.0009224641,-0.0694126306518,-0.17602429541,0.485121424169,-3.04111691198,-0.0145728174849,1.72572838637,12.0,0.827582635064,0.309480623956,-0.778495249852,0.0291456349698,-2.61505374815,-0.521553467881,1.6716555636,0.0
5.565029,-1.0005389689,-0.0697961258488,-0.176791285804,0.485504919366,-3.04150040718,-0.0145728174849,1.72496139598,12.0,0.827966130261,0.309097128759,-0.778111754655,0.0299126253638,-2.61505374815,-0.521553467881,1.6716555636,0.0
5.575032,-1.0009224641,-0.0701796210458,-0.17602429541,0.485121424169,-3.04111691198,-0.0153398078789,1.72572838637,12.0,0.827199139867,0.309864119153,-0.778111754655,0.0295291301668,-2.61505374815,-0.521553467881,1.6716555636,0.0
5.585068,-1.00130595929,-0.0701796210458,-0.176791285804,0.485504919366,-3.04111691198,-0.0145728174849,1.72534489117,12.0,0.828349625458,0.309480623956,-0.778878745049,0.0295291301668,-2.61505374815,-0.521553467881,1.6716555636,0.0
