time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
5.391099,-0.970626343534,0.175257305016,-0.0694126306518,1.22986909669,-3.03268001765,-0.313699071123,-0.351281600426,11.8000001907,0.891242837761,0.861330212398,-0.632383579806,0.808407875216,-2.33203429278,-0.674568051473,0.714451551958,0.0
5.391292,-0.970626343534,0.175257305016,-0.0694126306518,1.22986909669,-3.03268001765,-0.313699071123,-0.351281600426,11.8000001907,0.891242837761,0.861330212398,-0.632383579806,0.808407875216,-2.33203429278,-0.674568051473,0.714451551958,0.0
5.401425,-0.971009838731,0.174873809819,-0.0697961258488,1.23063608708,-3.03268001765,-0.31408256632,-0.35204859082,11.8000001907,0.892009828155,0.861330212398,-0.6331505702,0.80917486561,-2.33126730239,-0.67495154667,0.714451551958,0.0
5.411438,-0.970626343534,0.174873809819,-0.0701796210458,1.23063608708,-3.03268001765,-0.31408256632,-0.351665095623,11.8000001907,0.891242837761,0.862097202792,-0.632767075003,0.808407875216,-2.33165079759,-0.67495154667,0.714068056761,0.0
5.421374,-0.970626343534,0.174873809819,-0.0697961258488,1.23063608708,-3.03191302726,-0.31408256632,-0.35204859082,11.8000001907,0.890859342564,0.861713707595,-0.632383579806,0.80917486561,-2.33126730239,-0.67495154667,0.714451551958,0.0
5.431405,-0.970242848338,0.174873809819,-0.0697961258488,1.23063608708,-3.03383050324,-0.314466061517,-0.351665095623,11.8000001907,0.891242837761,0.862097202792,-0.632383579806,0.808407875216,-2.33165079759,-0.675718537064,0.714451551958,0.0
5.441360,-0.970242848338,0.175257305016,-0.0705631162427,1.23101958228,-3.03306351285,-0.313699071123,-0.351281600426,11.8000001907,0.891626332958,0.861713707595,-0.632767075003,0.808407875216,-2.33165079759,-0.674568051473,0.714451551958,0.0
5.451631,-0.970626343534,0.175640800213,-0.0694126306518,1.23063608708,-3.03268001765,-0.313315575926,-0.351665095623,11.8000001907,0.891242837761,0.862480697989,-0.632383579806,0.80917486561,-2.33165079759,-0.674184556276,0.714068056761,0.0
5.461381,-0.970626343534,0.17602429541,-0.0701796210458,1.23063608708,-3.03191302726,-0.31408256632,-0.352432086017,11.8000001907,0.891626332958,0.862097202792,-0.632000084609,0.808024380019,-2.33126730239,-0.675718537064,0.714451551958,0.0
5.471429,-0.970626343534,0.175257305016,-0.0705631162427,1.23063608708,-3.03306351285,-0.314466061517,-0.352815581214,11.8000001907,0.892009828155,0.862097202792,-0.632000084609,0.808791370413,-2.33165079759,-0.67495154667,0.714068056761,0.0
5.481435,-0.969475857944,0.175257305016,-0.0694126306518,1.23063608708,-3.03306351285,-0.313699071123,-0.351665095623,11.8000001907,0.891242837761,0.861330212398,-0.6331505702,0.808791370413,-2.33126730239,-0.675335041867,0.714068056761,0.0
